IUPAC,ACG,CTB,DC_SIGN,Gal4,LCA,MAL,NPL,PSA,SBA,SNL,UEA
Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.020101104,0.001032198,0.003033481,0.006128855,0.000373153,0.00310424,0.001234231,0.005123128,0.001458225,0.001365042,0.000973549
Neu5Gc(a2-8)Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,0.014474034,0.001247722,0.016679687,0.007884755,0.000298016,0.003551545,0.000974209,0.005748657,0.001192013,0.17254226,0.001347635
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.008105284,0.00121913,0.025510377,0.013754776,0.000438542,0.002049056,0.00074401,0.006727906,0.002052312,0.002160361,0.00099922
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.35618674,0.001784388,0.037995765,0.018760591,0.022557301,0.026978771,0.00984788,0.006941146,0.001174716,0.007197007,0.002145245
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(a1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.01971342,0.008650658,0.013169159,0.018199294,0.007679416,0.066648553,0.005167358,0.00786495,0.001377723,0.043083868,0.001789939
Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp24,0.023712325,0.0021046,0.007103671,0.011172229,0.129960021,0.015686525,0.515923081,0.005984292,0.001530797,0.001783657,0.001759718
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-3)]GalNAc(a1-Sp14,0.609352028,0.001400545,0.01900951,0.032372361,0.00072827,0.004358457,0.002778706,0.005393168,0.001159001,0.001980381,0.000764626
GalNAc(b1-3)GlcNAc(b1-Sp0 ,0.020797463,0.002021044,0.010496799,0.009444279,0.000667921,0.003443596,0.000824562,0.005634913,0.072365461,0.001702839,0.001068875
GalNAc(b1-4)GlcNAc(b1-3)GalNAc(b1-4)GlcNAc(b1-Sp0 ,0.018264836,0.001591452,0.012730289,0.008867348,0.000487896,0.003538574,0.015254339,0.006162825,1,0.000409682,0.001392492
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.670479741,0.000981463,0.007413685,0.009593056,0.005914276,0.01259489,0.012108549,0.006522807,0.001757743,0.001683469,0.002513025
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.027630609,0.070213856,0.004347842,0.015781068,0.003412041,0.008117506,0.006562959,0.007183746,0.005834268,0.000980569,0.002357219
GlcNAc(b1-3)Gal(b1-3)GalNAc(b1-Sp14,0.126916196,0.001960637,0.016255453,0.012151267,0.000677581,0.002415313,0.003199139,0.005754166,0.001606145,0.001561878,0.000980038
Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(b1-Sp14,0.016329449,0.002911707,0.012180435,0.006303663,0.001226626,0.011395311,0.007286464,0.005578893,0.001346247,0.001506853,0.000971051
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp25,0.023713551,0.078391391,0.043035556,0.020749681,0.009159569,0.008288209,0.00672313,0.005984718,0.002791655,0.003174571,0.000703815
(3S)GlcA(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(1-Sp0,0.017276883,0.00034867,0.00112693,0.013460346,0.000396525,0.002807066,0.001386782,0.006783562,0.001343847,0.001973629,0.00091126
(3S)GlcA(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-Sp0,0.006898963,0.001106783,0.001876866,0.003685848,0.000634147,0.002229673,0.000878705,0.00535042,4.64E-05,0.001815793,0.000711373
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.044633993,0.004168988,0.122028716,0.015925382,0.942296084,0.007461148,0.091686432,0.164612305,0.00154581,0.001156719,0.001619711
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.032808103,0.014886693,0.116520289,0.008961714,0.038904608,0.005901775,0.087459727,0.019769426,0.000177974,0.002881245,0.001010729
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp21,0.010861937,0.012408037,0.002305023,0.011753101,0.000441053,0.006022866,0.001165279,0.005919094,0.00147377,0.001818528,0.000294988
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.785100657,0.002058109,0.00697742,0.01117922,0.898309725,0.012860315,0.049685944,0.734459443,0.001543565,0.001539392,0.002421684
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.036145265,0.04714945,0.00835208,0.014662029,0.936550572,0.015133381,0.014396839,0.628907602,0.002019414,0.001544681,0.002194367
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.807844596,0.001130412,0.005502959,0.016806456,0.845511054,0.006401805,0.010220048,0.695974045,0.001756276,0.001682165,0.002081235
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.014949748,0.057007053,0.007331926,0.010232519,0.936153123,0.013231922,0.006154552,0.615403391,0.002256583,0.001604755,0.002075517
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.89957051,0.002071914,0.007591544,0.018393959,1,0.004116036,0.013538805,0.620389103,0.001435445,0.001845552,0.002482593
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.035279678,0.101829215,0.007026215,0.019488737,0.968988488,0.01031438,0.008814702,0.438605995,0.004139067,0.001652635,0.001781317
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp19,0.748095007,0.001510733,0.001872061,0.008070109,0.935105959,0.005534286,0.015130195,0.560121247,0.001171152,0.001596452,0.002309751
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp19,0.011146087,0.049895534,0.011689638,0.008654477,0.954035483,0.011686972,0.004562493,0.405346141,0.005466981,0.000720213,0.00146505
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.02944878,0.11605971,0.007614023,0.023554292,0.953637315,0.023078361,0.003540979,0.317930096,0.002011191,0.000433642,0.001426094
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.470257207,0.001123485,0.007241426,0.008800561,0.931234823,0.007161,0.012622908,0.166421058,0.000813535,0.00154421,0.001441194
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.033907106,0.112872637,0.008890804,0.031797305,0.93715711,0.017732694,0.004338376,0.139163226,0.006806247,0.001540206,0.001463488
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.441055052,0.000441691,0.006799566,0.01196273,0.998842405,0.004520852,0.013994484,0.136753738,0.000165653,0.002013747,0.001600993
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.018646213,0.293955788,0.007742301,0.020659287,0.948131494,0.012210664,0.003760594,0.122524869,0.014940798,0.000431238,0.001623877
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.351332234,0.001316724,0.012115587,0.011892418,0.945545958,0.002067373,0.015147289,0.086733069,0.00064448,0.002413362,0.002194031
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-Sp24,0.060064745,0.438557979,0.050948903,0.018535626,0.936055025,0.005241871,0.006245354,0.0822923,0.022318116,0.001906213,0.001758234
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.152347782,0.001481678,0.007602087,0.016377826,0.004440955,0.010516558,0.00493095,0.009640273,0.002684895,0.000753269,0.00455885
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.092364848,0.006300441,0.007808954,0.01040929,0.004426598,0.007171184,0.011036331,0.011689486,0.002442948,0.001122633,0.004437927
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.13923912,0.003849811,0.004340521,0.01007333,0.005269932,0.007129174,0.022730712,0.015828787,0.001983511,0.001254254,0.005743285
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.015535495,0.002520567,0.018329022,0.006105681,0.000885509,0.004595919,0.000699,0.005751954,0.001454764,0.000597051,0.001023573
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.453638949,0.001631877,0.011030955,0.015480465,0.000170736,0.003264139,0.005919841,0.005070675,0.002350057,0.000895002,0.000968052
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.659343097,0.003782463,0.018133233,0.0182965,0.001436436,0.004802624,0.00103086,0.005969316,0.001427723,0.001886891,0.000841674
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.547671064,0.001523661,0.008705558,0.010970141,0.000313342,0.003837755,0.003663648,0.007122031,0.000875656,0.001400769,0.000802667
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.041524046,0.002542517,0.006844044,0.010398164,0.001603827,0.031538127,0.002997425,0.007585863,0.001634838,0.002032822,0.001568297
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.007805456,0.001904547,0.002387838,0.020045185,0.001026271,0.002832727,0.001410814,0.005902568,0.001407974,0.555298754,0.001150792
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,0.403890721,0.000709565,0.002987871,0.006901001,0.000982598,0.004733662,0.001318538,0.005195908,0.000762713,0.002194743,0.000608424
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc(a1-Sp14,0.012021589,0.002349294,0.001457299,0.046160902,0.000859058,0.005891797,0.001049122,0.005249136,0.001578737,0.001689718,0.001023313
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.053034989,0.000744074,0.014798267,0.006009144,0.002201507,0.009003691,0.002814446,0.010275259,0.000993753,0.001161694,0.001660774
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.053108059,0.001028524,0.013006453,0.031535614,0.001946714,0.000819611,0.001730591,0.00791026,0.000397914,0.807186754,0.001610696
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,0.020286817,0.001170325,0.004856061,0.008634217,0.000737036,0.002974222,0.001324659,0.008575769,0.001342498,0.670213961,0.001235323
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.1689323,0.001914813,0.00302952,0.009524216,0.009116597,0.024721746,0.006721746,0.011024392,0.002140848,0.00063657,0.006386613
GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,0.018043017,0.001619609,0.044206447,0.004866722,0.000406575,0.69668409,0.000896115,0.005630726,0.001571538,0.001715892,0.001133119
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-Sp14,0.199333121,0.00142488,0.005107652,0.011264898,0.008679807,0.009404301,0.007725849,0.012213768,0.003799781,0.654449312,0.008334818
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.161463794,0.002412833,0.016512806,0.007511861,0.006500125,0.020492745,0.01361279,0.011989275,0.003260317,0.731133948,0.003090616
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.345380599,0.002744637,0.00918603,0.014200005,0.008792227,0.006983008,0.01440635,0.024708435,0.001533025,0.000948235,0.004146382
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.235844399,0.001985682,0.038792126,0.009758581,0.004276831,0.010820144,0.00385605,0.006256945,0.00202494,0.808716598,0.002176713
GlcNAc(b1-3)Fuc(a1-Sp21,0.429790541,0.000507296,0.004590629,0.010422633,0.000336348,0.003694913,0.003320473,0.005903619,0.001773532,0.001875237,0.001178503
Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp21,0.01884263,0.002083839,0.002905496,0.005571039,0.000788004,0.011470542,0.002596706,0.00793644,0.002057761,0.001370677,0.001996742
